HumGen,HumGen
1646,4282
1646,2618
1646,1646
1646,1109
1646,1645
1646,7086
1646,8644
1646,5110
1646,6647
2745,440
2745,4190
2745,540
2745,4507
2745,538
2745,2745
2745,7316
2745,5770
2745,7086
2745,8942
2745,8510
2745,2806
2745,836
2745,6647
573,3312
573,8841
573,7421
573,4233
573,5894
573,596
573,5914
573,7157
573,3751
573,367
573,25
573,5684
573,4137
573,598
573,8880
573,10093
573,2908
573,5159
573,5836
573,7316
573,3308
573,10097
573,960
573,1080
573,11315
573,79631
573,2099
8170,7124
8170,1962
6355,1234
6355,1462
6355,4314
2645,5409
2645,3630
2645,5207
2645,5111
1436,5290
1436,9132
1436,2885
1436,4843
1436,2058
1436,5295
1436,23395
1436,5296
1436,7525
1436,4067
1436,58190
1436,2534
1436,1436
1436,7316
1436,3320
1436,6714
1436,3815
1436,3326
2915,2316
2915,5579
2915,2915
2915,135
2915,7316
2915,5578
2915,5588
2915,5580
2915,87
6275,7124
6275,58
6275,7170
6275,7157
6275,6271
6275,1950
6275,6277
6275,387
6275,29796
6275,3315
6275,1956
6275,1017
6275,6285
6275,6275
6275,331
6275,7316
6275,6286
6275,6733
6275,5682
6275,10988
6275,145482
6275,302
6275,4193
6275,4627
6275,4087
1742,8573
1742,2885
1742,27165
1742,2898
1742,6195
1742,351
1742,2901
1742,2185
1742,10369
1742,3741
1742,3751
1742,3358
1742,2904
1742,2064
1742,116444
1742,3064
1742,7525
1742,4067
1742,3736
1742,4842
1742,116443
1742,2903
1742,2906
1742,3739
1742,3737
1742,2892
1742,2534
1742,1742
1742,2066
1742,2897
1742,153
1742,7316
1742,9311
1742,6300
1742,5578
1742,3738
1742,6714
1742,3761
1742,2905
1742,2977
1742,6331
1742,3356
1742,4130
1742,2902
1742,4193
1742,3768
1742,4036
1742,9146
1742,2891
7130,7316
7130,176
1512,1445
1512,1476
1512,3329
1512,632
1512,1514
1512,7316
5625,3312
5625,7263
5625,587
5625,7277
5625,3306
5625,95
1457,6337
1457,1019
1457,8841
1457,7421
1457,6711
1457,715
1457,994
1457,55869
1457,5970
1457,1460
1457,328
1457,5775
1457,7150
1457,31
1457,5127
1457,351
1457,6571
1457,6472
1457,2643
1457,3066
1457,2247
1457,112399
1457,3297
1457,7153
1457,2821
1457,4311
1457,7465
1457,5473
1457,9817
1457,3383
1457,7448
1457,7157
1457,6303
1457,3482
1457,7454
1457,8732
1457,7161
1457,3576
1457,2335
1457,6421
1457,51176
1457,5888
1457,1499
1457,5685
1457,10808
1457,4792
1457,5300
1457,51564
1457,3667
1457,7518
1457,3315
1457,3897
1457,5684
1457,5591
1457,6222
1457,9221
1457,4137
1457,1956
1457,1636
1457,1111
1457,3978
1457,10971
1457,19
1457,2570
1457,3191
1457,1017
1457,4363
1457,23411
1457,1026
1457,1457
1457,821
1457,3065
1457,4914
1457,207
1457,7316
1457,9311
1457,5770
1457,7184
1457,3320
1457,5594
1457,1025
1457,5176
1457,8665
1457,6714
1457,1147
1457,6622
1457,5241
1457,1387
1457,5499
1457,5728
1457,3308
1457,2100
1457,2569
1457,983
1457,3181
1457,7054
1457,2153
1457,6790
1457,3958
1457,3725
1457,39
1457,4836
1457,3091
1457,5567
1457,4193
1457,4627
1457,1459
1457,11200
1457,1432
1457,5371
1457,4255
1457,2246
1457,3326
1457,9146
1457,23193
1457,3163
1457,NH22
1457,3486
1457,7529
1457,348
1457,498
733,731
3818,3827
3818,10243
3818,2161
3818,3082
3818,5104
3818,3486
3376,23070
3376,3312
3376,5160
3376,328
3376,7412
3376,3845
3376,118881
3376,440
3376,31
3376,9097
3376,2058
3376,351
3376,4134
3376,1615
3376,526
3376,7534
3376,1738
3376,2335
3376,16
3376,3157
3376,2064
3376,7317
3376,367
3376,6147
3376,1956
3376,2617
3376,10056
3376,1017
3376,8517
3376,6138
3376,3376
3376,51520
3376,4914
3376,790
3376,7316
3376,1025
3376,6622
3376,7416
3376,373156
3376,2100
3376,3181
3376,4677
3376,6790
3376,4141
3376,4791
3376,3725
3376,5859
3376,4836
3376,4193
3376,1080
3376,5538
3376,3735
3376,6446
3376,6646
3376,6141
3376,875
3354,3312
3354,5702
3354,60
3354,506
3375,1445
3375,3375
3375,5034
3375,10267
3375,10266
928,3678
928,3543
928,3265
928,23446
928,4311
928,7037
928,7316
928,5578
928,3815
928,154
928,960
928,79001
928,2584
4723,5447
4723,4697
4723,3030
4723,7167
4723,51079
4723,5160
4723,5163
4723,4728
4723,4726
4723,351
4723,5162
4723,4722
4723,4715
4723,4719
4723,374291
4723,4716
4723,4967
4723,526
4723,3329
4723,7417
4723,481
4723,4695
4723,4714
4723,1938
4723,4860
4723,1499
4723,3098
4723,4535
4723,4725
4723,523
4723,4705
4723,7388
4723,6389
4723,4540
4723,444
4723,7384
4723,5019
4723,9377
4723,7381
4723,476
4723,488
4723,4704
4723,10165
4723,5096
4723,821
4723,1327
4723,7316
4723,1374
4723,4720
4723,7184
4723,1537
4723,5033
4723,1813
4723,6390
4723,5034
4723,7416
4723,2100
4723,4724
4723,4700
4723,10606
4723,1350
4723,4710
4723,509
4723,7284
4723,7419
4723,154
4723,4712
4723,7385
4723,27089
4723,7415
4723,4731
4723,11331
4723,126328
4723,4513
4723,7386
4723,1312
4723,60
4723,55967
4723,506
4723,6240
4723,10627
4723,1340
4723,3163
4723,9131
4723,4729
4723,4259
4723,348
4723,23530
4723,4702
331,1163
331,10465
331,9973
331,3763
331,5198
331,6611
331,5894
331,596
331,64127
331,998
331,56616
331,94
331,523
331,23395
331,10454
331,7046
331,191
331,841
331,91
331,1956
331,1111
331,3191
331,5879
331,6275
331,331
331,207
331,7316
331,840
331,208
331,317
331,2932
331,5728
331,3308
331,64386
331,983
331,2935
331,5859
331,5747
331,11331
331,1158
331,4193
331,10746
331,836
331,7322
331,9131
331,332
331,10572
5836,3028
5836,55239
5836,5695
5836,5693
5836,191
5836,5837
5836,4157
5836,573
5836,5836
5836,3551
5836,7316
5836,5834
5836,308
5836,5230
5836,5499
5836,3418
5836,1080
9045,6187
9045,328
9045,7412
9045,6727
9045,6134
9045,10728
9045,3066
9045,6124
9045,7157
9045,51121
9045,1938
9045,6194
9045,2335
9045,59
9045,6143
9045,6135
9045,7283
9045,4214
9045,9360
9045,6222
9045,6147
9045,7381
9045,9349
9045,1956
9045,292
9045,1017
9045,652
9045,6138
9045,6202
9045,4914
9045,142
9045,6234
9045,7316
9045,23521
9045,6132
9045,6207
9045,5728
9045,4724
9045,5105
9045,6218
9045,6203
9045,50809
9045,7284
9045,5501
9045,3725
9045,3921
9045,1080
9045,1454
9045,8826
9045,3326
9045,6122
9045,6193
9045,140801
9045,11224
9045,6141
9045,2099
9045,6223
821,2157
821,5447
821,4697
821,949
821,4985
821,4698
821,3938
821,43
821,3030
821,51079
821,5160
821,80777
821,2717
821,819
821,34
821,2678
821,1191
821,4728
821,4543
821,4018
821,3845
821,6513
821,4726
821,2058
821,5518
821,351
821,3309
821,7436
821,5162
821,4722
821,3066
821,112399
821,1615
821,4719
821,374291
821,4716
821,2103
821,526
821,3973
821,7417
821,481
821,539
821,7018
821,183
821,5693
821,5739
821,54822
821,3383
821,811
821,54583
821,3482
821,9497
821,1351
821,1138
821,1938
821,6277
821,6238
821,10857
821,523
821,8854
821,487
821,28960
821,7388
821,6389
821,444
821,3757
821,197
821,3897
821,7046
821,7384
821,10206
821,21
821,4144
821,5091
821,2566
821,1468
821,1345
821,5791
821,1889
821,6339
821,1956
821,483
821,1244
821,488
821,5573
821,4905
821,1017
821,2890
821,6890
821,8517
821,4363
821,4704
821,10165
821,6532
821,1457
821,4723
821,821
821,4914
821,7037
821,1327
821,2859
821,55627
821,2629
821,3359
821,7316
821,5770
821,2260
821,4720
821,7184
821,1537
821,3320
821,5033
821,22820
821,56413
821,912
821,5265
821,2554
821,59341
821,1465
821,1737
821,7416
821,2110
821,2100
821,54
821,4669
821,7132
821,9479
821,1350
821,3034
821,509
821,7284
821,154
821,708
821,3725
821,161198
821,7385
821,2923
821,27089
821,3949
821,3105
821,7415
821,224
821,11331
821,6915
821,2902
821,3419
821,50814
821,5104
821,4193
821,1362
821,1080
821,4513
821,5538
821,4544
821,1312
821,2990
821,8714
821,382
821,506
821,2492
821,7203
821,10627
821,23193
821,6193
821,8703
821,3163
821,5345
821,4729
821,2181
821,5689
821,6646
821,6558
821,6609
821,4259
821,348
821,23530
821,4702
821,498
51520,3312
51520,6711
51520,5970
51520,328
51520,7412
51520,203068
51520,6727
51520,3845
51520,25973
51520,440
51520,9097
51520,2058
51520,7407
51520,5518
51520,6195
51520,3066
51520,1615
51520,7170
51520,3329
51520,998
51520,7534
51520,1738
51520,6194
51520,2335
51520,1499
51520,16
51520,523
51520,2475
51520,7317
51520,1915
51520,25
51520,10381
51520,2617
51520,7168
51520,1017
51520,10399
51520,8517
51520,10165
51520,3376
51520,51520
51520,4914
51520,6234
51520,790
51520,7316
51520,156
51520,833
51520,6207
51520,1737
51520,7416
51520,71
51520,509
51520,4677
51520,4141
51520,3725
51520,5859
51520,7001
51520,3735
51520,3295
51520,3326
51520,10856
51520,2099
51520,6647
4293,4293
4293,3320
4293,3326
1373,3312
1373,3028
1373,3309
1373,3066
1373,5894
1373,374291
1373,7534
1373,10808
1373,7283
1373,5009
1373,10971
1373,369
1373,213
1373,7316
1373,84790
1373,1374
1373,3308
1373,3848
1373,3187
7052,3312
7052,8346
7052,5970
7052,203068
7052,351
7052,3309
7052,1859
7052,5320
7052,8985
7052,9520
7052,6278
7052,7534
7052,2539
7052,7157
7052,2
7052,2335
7052,387
7052,4792
7052,2339
7052,3064
7052,3185
7052,301
7052,1152
7052,4830
7052,10971
7052,19
7052,292
7052,7052
7052,6197
7052,7316
7052,2950
7052,6678
7052,1892
7052,1537
7052,6714
7052,3945
7052,3690
7052,293
7052,11136
7052,58478
7052,1080
7052,1459
7052,836
7052,5333
7052,226
7052,718
7052,5345
7052,4087
7052,5226
7052,498
27115,6733
5272,7157
5272,1915
5272,2597
5272,7280
5272,841
5272,1017
5272,834
5272,5272
5272,7316
3551,3312
3551,7124
3551,5970
3551,1460
3551,203068
3551,5584
3551,5515
3551,5468
3551,2058
3551,1803
3551,3309
3551,112399
3551,596
3551,2316
3551,9817
3551,6093
3551,5901
3551,1439
3551,7157
3551,7161
3551,5579
3551,1499
3551,5347
3551,79751
3551,90
3551,2475
3551,347733
3551,4792
3551,3064
3551,10454
3551,3667
3551,3315
3551,4214
3551,7046
3551,5591
3551,841
3551,51765
3551,8517
3551,10165
3551,5836
3551,3551
3551,142
3551,207
3551,7316
3551,3320
3551,5578
3551,6714
3551,1147
3551,10382
3551,1387
3551,5499
3551,5037
3551,7132
3551,71
3551,6790
3551,4582
3551,708
3551,5588
3551,4791
3551,5580
3551,3725
3551,4069
3551,3091
3551,4790
3551,1432
3551,8826
3551,3326
3551,7529
262,51228
262,5443
262,3315
262,3191
262,262
262,116
262,7316
627,351
627,4846
627,4915
627,627
627,2099
8398,6720
8398,27430
8398,3191
8398,8398
8398,55662
333,2740
333,1019
333,1460
333,7083
333,351
333,6472
333,2948
333,6303
333,4860
333,2904
333,1915
333,5300
333,2903
333,3336
333,1026
333,334
333,333
333,6622
333,2902
333,10524
333,NH22
333,7431
779,7534
779,10971
779,5520
779,6261
162417,3845
673,5566
673,3312
673,5290
673,8513
673,5515
673,3845
673,2194
673,2058
673,3309
673,3066
673,2263
673,5894
673,3265
673,5604
673,7534
673,7533
673,2339
673,3315
673,4214
673,1956
673,1515
673,5223
673,10971
673,3728
673,2203
673,3984
673,369
673,5338
673,5595
673,3480
673,673
673,5520
673,142
673,7297
673,207
673,7531
673,7316
673,NH14
673,7184
673,3320
673,5578
673,5594
673,3749
673,5499
673,5037
673,5728
673,3308
673,5516
673,7867
673,6790
673,7001
673,5605
673,572
673,2193
673,7015
673,226
673,8826
673,3326
673,6446
673,6009
673,4831
673,3291
673,7431
673,7529
673,3293
673,498
3716,6850
3716,1832
3716,7124
3716,2885
3716,7150
3716,27
3716,3845
3716,5781
3716,2185
3716,5894
3716,1234
3716,1439
3716,2064
3716,3718
3716,5295
3716,5156
3716,7852
3716,7048
3716,3667
3716,25
3716,6777
3716,1956
3716,185
3716,10399
3716,23411
3716,5159
3716,3480
3716,3716
3716,4914
3716,7297
3716,695
3716,7316
3716,3456
3716,3320
3716,5578
3716,471
3716,6774
3716,7132
3716,5321
3716,3561
3716,6564
3716,5329
3716,4193
3716,1080
3716,3643
3716,5371
3716,3326
6524,26330
5627,2157
5627,722
5627,652
5627,2159
5627,2153
5627,3921
5627,5624
5627,2147
5627,725
6202,6187
6202,3312
6202,7124
6202,7412
6202,6134
6202,5468
6202,5518
6202,6195
6202,6124
6202,159
6202,7534
6202,3383
6202,7157
6202,51121
6202,6194
6202,2335
6202,1499
6202,6143
6202,7314
6202,6135
6202,7283
6202,1915
6202,4809
6202,4214
6202,6222
6202,5562
6202,6147
6202,9349
6202,483
6202,292
6202,1017
6202,10399
6202,652
6202,6138
6202,9045
6202,4914
6202,142
6202,6234
6202,7531
6202,7316
6202,156
6202,23521
6202,1025
6202,6132
6202,6207
6202,6218
6202,6203
6202,50809
6202,7284
6202,5501
6202,4791
6202,3725
6202,51185
6202,7415
6202,482
6202,3921
6202,1459
6202,4790
6202,1454
6202,6122
6202,6193
6202,140801
6202,11224
6202,6141
6202,2099
6202,6223
3065,6850
3065,5915
3065,5566
3065,51493
3065,5947
3065,1431
3065,1019
3065,8841
3065,6605
3065,128
3065,6256
3065,5290
3065,5970
3065,5268
3065,815
3065,1460
3065,328
3065,8467
3065,1051
3065,5163
3065,34
3065,100529063
3065,3845
3065,5601
3065,5564
3065,31
3065,3028
3065,58
3065,5468
3065,5518
3065,3066
3065,1655
3065,3297
3065,8851
3065,7153
3065,3329
3065,9429
3065,54822
3065,5914
3065,1487
3065,2098
3065,8204
3065,7157
3065,32
3065,7161
3065,2335
3065,6421
3065,51176
3065,1499
3065,5347
3065,5295
3065,367
3065,4792
3065,5300
3065,51564
3065,5151
3065,2023
3065,4772
3065,5562
3065,9221
3065,4842
3065,2346
3065,1956
3065,595
3065,5573
3065,5289
3065,2908
3065,5600
3065,5602
3065,1017
3065,1385
3065,1026
3065,1457
3065,3065
3065,9734
3065,142
3065,7316
3065,23468
3065,7155
3065,10914
3065,10038
3065,1387
3065,5499
3065,9212
3065,1786
3065,3308
3065,6774
3065,2100
3065,1105
3065,5467
3065,10928
3065,472
3065,3068
3065,5501
3065,6790
3065,23569
3065,3184
3065,5599
3065,4791
3065,3725
3065,3091
3065,11331
3065,3418
3065,79184
3065,55662
3065,4193
3065,1459
3065,4790
3065,1454
3065,1432
3065,5371
3065,10524
3065,11315
3065,7203
3065,3326
3065,10856
3065,5111
3065,3291
3065,7431
3065,7498
3065,4087
3065,2099
3065,219
587,4726
587,1445
587,351
587,3329
587,5443
587,4056
587,5591
587,847
587,5625
587,587
587,7316
587,64386
587,8639
587,2167
587,226
587,5753
7791,7412
7791,5468
7791,3066
7791,51056
7791,4988
7791,526
7791,6897
7791,2335
7791,59
7791,3315
7791,2617
7791,7168
7791,23411
7791,2618
7791,10726
7791,7316
7791,5479
7791,10914
7791,7171
7791,2100
7791,5478
7791,3725
7791,51611
7791,7431
7791,87
340665,7316
55879,27232
6341,4697
6341,4698
6341,4726
6341,4722
6341,4719
6341,374291
6341,8604
6341,539
6341,29920
6341,4701
6341,5831
6341,2744
6341,8192
6341,7384
6341,9377
6341,10165
6341,6341
6341,1327
6341,2671
6341,10939
6341,7316
6341,4720
6341,509
6341,7385
6341,204
6341,1329
6341,55662
6341,55699
6341,1340
6341,4702
799,2316
799,4153
799,10268
799,10267
9734,6850
9734,8841
9734,716
9734,1051
9734,7150
9734,5601
9734,3094
9734,8175
9734,7534
9734,1487
9734,8204
9734,7157
9734,5347
9734,9759
9734,5573
9734,5602
9734,3065
9734,9734
9734,142
9734,7531
9734,23468
9734,10013
9734,3692
9734,5599
9734,3725
9734,3091
9734,2099
2571,5566
2571,2885
2571,5515
2571,2572
2571,25
2571,2534
2571,2571
2571,2260
2571,5516
2571,3725
6197,3312
6197,1460
6197,5170
6197,6195
6197,10963
6197,3066
6197,2247
6197,2263
6197,6611
6197,9520
6197,1487
6197,7157
6197,6167
6197,4792
6197,4772
6197,4137
6197,1956
6197,2906
6197,5595
6197,1385
6197,2534
6197,7052
6197,6197
6197,4914
6197,2629
6197,7316
6197,2260
6197,3320
6197,5594
6197,5337
6197,6714
6197,1387
6197,373156
6197,3356
6197,2261
6197,2902
6197,572
6197,56269
6197,1459
6197,1432
6197,3326
6197,4831
6197,3187
6197,2099
3758,7316
3758,5580
3758,1080
3758,6446
2066,6850
2066,2885
2066,27
2066,5781
2066,6868
2066,7157
2066,2064
2066,10454
2066,25
2066,5296
2066,6777
2066,1956
2066,4915
2066,2534
2066,1742
2066,2066
2066,7316
2066,3320
2066,10013
2066,4582
2066,960
2066,2902
2066,4193
2066,3326
2066,2099
135,5162
135,134
135,9266
135,10135
135,2915
135,135
135,3189
135,100
135,1813
135,1268
135,87
4541,4722
4541,4725
5520,3312
5520,1832
5520,55907
5520,2885
5520,5515
5520,5127
5520,5518
5520,112399
5520,6278
5520,64127
5520,7157
5520,6279
5520,2475
5520,367
5520,2597
5520,7046
5520,6280
5520,1956
5520,2906
5520,3191
5520,779
5520,673
5520,4914
5520,6234
5520,7316
5520,8565
5520,5530
5520,1387
5520,6207
5520,1612
5520,5516
5520,2171
5520,5527
5520,7277
5520,3725
5520,2902
5520,1080
5520,11200
5520,1454
5520,7203
5520,2638
26873,27010
26873,26873
6258,5915
6258,7421
6258,5465
6258,6256
6258,5916
6258,5468
6258,1159
6258,4134
6258,816
6258,5914
6258,7068
6258,7067
6258,9971
6258,10062
6258,1633
6258,6258
6258,7316
6258,1387
6258,8856
6258,5467
6258,7376
4713,4697
4713,4726
4713,1187
4713,4722
4713,823
4713,4715
4713,374291
4713,4716
4713,4695
4713,4725
4713,4705
4713,4711
4713,483
4713,4704
4713,4708
4713,1327
4713,7316
4713,7879
4713,1604
4713,7419
4713,4712
4713,7385
4713,27089
4713,11331
4713,55967
4713,4702
51686,9104
51686,341208
51686,4953
51686,5443
51686,113451
51686,3728
51686,4199
51686,2167
51686,4946
51686,51702
10257,3191
10257,7316
10257,2100
10257,3958
10257,1080
10257,9498
55512,10399
55512,5530
55512,5534
55512,6646
5683,3312
5683,4843
5683,3033
5683,6500
5683,9097
5683,3309
5683,5692
5683,5696
5683,5686
5683,5687
5683,5702
5683,5695
5683,7170
5683,439
5683,5693
5683,2335
5683,5720
5683,5685
5683,7314
5683,5347
5683,5688
5683,4792
5683,1915
5683,5684
5683,5690
5683,5691
5683,4350
5683,275
5683,23411
5683,5683
5683,4914
5683,7316
5683,2100
5683,5105
5683,5698
5683,3725
5683,5682
5683,51185
5683,7415
5683,5699
5683,1080
5683,7203
5683,3326
5683,4831
